intacess,intacshm,intacwk,intacscl,intaclib,intuse,intuseyr,intusefq,intsite,libuseyr,libusefq,libstop,libuswhy,libnowhy,intuswhy,libradeq,netradeq,libfind,netfind,libacinf,netacinf,libcurnt,netcurnt,libfun,intfun,surflib,surfnet,libusfut,netusfut,intnowhy,rsnonet,educ,rural,student,employed,income,gender,region,age,agecat4,internet,income3,libfreq,degree,kids
1,0,1,0,1,1,2,3,5,1,2,3,10,21,10,10,9,10,10,99,10,10,9,9,9,10,7,2,2,13,10,13,2,1,1,6,1,6,25,1,1,2,4,3,1
1,0,1,0,1,1,1,5,4,1,1,3,2,21,26,10,10,10,10,10,10,1,10,10,10,10,10,1,3,13,4,12,1,2,2,6,2,3,28,1,1,2,5,2,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,2,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,1,2,1,11,2,3,59,3,0,11,1,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,13,2,2,5,1,2,7,58,3,0,1,1,3,1
0,2,2,2,2,2,-1,-1,13,0,7,3,21,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,17,3,2,6,11,2,4,80,4,0,11,1,4,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,1,2,6,2,2,6,89,4,0,1,1,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,2,2,1,11,2,2,31,1,0,11,2,2,1
1,1,1,0,1,1,4.5,2,7,1,3,3,12,21,3,9,9,8,8,9,9,9,9,10,10,10,10,2,2,13,14,13,3,2,1,7,2,5,54,3,1,2,3,3,0
1,1,1,0,0,1,6,1,7,1,4,3,8,21,13,3,10,10,10,8,5,10,9,10,5,9,10,4,1,13,14,18,1,2,1,9,1,4,52,3,1,3,2,4,0
1,1,1,1,0,1,3,1,1,0,7,2,24,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,13,14,15,1,1,1,9,2,3,30,1,1,3,1,4,0
1,1,1,0,1,1,2,1,1,1,2,3,10,21,3,5,10,10,9,5,10,10,10,5,10,4,10,1,1,13,14,14,2,1,1,11,2,3,38,2,1,11,4,3,1
1,1,1,0,0,1,3,2,1,1,4,3,10,21,10,6,6,7,7,10,6,10,8,6,8,10,7,4,2,13,14,15,2,2,2,9,2,7,48,2,1,3,2,4,1
1,1,1,1,0,1,7,1,2,0,7,1,24,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,13,14,14,2,1,1,11,1,5,31,1,1,11,1,3,0
0,2,2,2,2,2,-1,-1,13,1,3,3,1,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,9,2,1,2,4,2,6,30,1,0,1,3,1,1
1,0,1,0,1,1,2,5,2,1,2,3,10,21,7,10,9,10,9,10,10,10,7,9,10,9,10,3,4,13,10,15,1,2,1,11,2,4,37,2,1,11,4,4,1
1,1,1,0,0,1,1.5,1,1,1,1,3,2,21,19,6,10,7,10,7,7,6,8,7,10,7,10,1,1,13,14,15,2,2,1,8,1,4,36,2,1,3,5,4,1
1,1,1,1,1,1,1,2,1,1,4,3,14,21,10,8,8,7,8,8,6,8,8,4,10,1,8,4,2,13,14,16,1,1,1,8,2,6,32,1,1,3,2,4,0
1,1,1,1,1,1,2,4,1,1,3,3,14,21,10,8,9,8,8,9,7,10,8,8,10,6,10,2,1,13,14,13,2,2,1,8,2,7,37,2,1,3,3,3,1
1,1,1,0,1,1,5,1,2,1,2,3,5,21,21,5,6,10,6,8,7,10,7,7,10,7,8,4,1,13,14,12,2,2,1,9,1,3,45,2,1,3,4,2,0
1,0,1,0,1,1,2,1,2,1,4,3,13,21,26,4,8,4,7,8,6,8,8,5,10,8,9,4,1,13,11,13,2,2,2,5,2,5,23,1,1,2,2,3,0
1,1,1,0,1,1,4,2,1,1,2,3,12,21,10,9,10,9,10,10,9,9,10,10,10,8,7,2,1,13,14,12,2,2,1,11,2,3,49,2,1,11,4,2,1
1,1,0,0,1,1,4,2,1,1,3,3,10,21,12,10,9,10,10,10,10,9,10,9,10,8,10,3,2,13,14,15,1,2,1,9,1,7,42,2,1,3,3,4,1
1,0,1,0,1,1,1,1,11,0,7,3,2,21,10,8,8,10,10,10,7,10,8,6,8,7,7,4,1,13,10,12,2,2,1,7,2,1,24,1,1,2,1,2,1
1,1,0,1,1,1,2,2,1,1,3,3,14,21,7,7,8,8,8,7,7,6,8,4,6,4,6,2,2,13,14,13,1,1,2,10,1,3,20,1,1,10,3,3,0
0,2,2,2,2,2,-1,-1,13,0,7,3,9,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,3,2,1,5,2,2,41,2,0,2,1,2,0
1,0,0,1,1,1,5,1,3,0,7,2,24,18,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,13,3,16,3,1,4,4,2,2,26,1,1,1,1,4,0
0,2,2,2,2,2,-1,-1,13,1,3,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,14,1,2,1,6,2,2,28,1,0,2,3,3,0
1,0,1,0,1,1,2,5,2,1,4,3,17,21,12,10,10,10,8,10,7,10,8,10,10,10,6,4,4,13,2,13,1,2,1,11,1,6,44,2,1,11,2,3,0
0,2,2,2,2,2,-1,-1,13,1,4,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,15,3,2,1,1,2,7,59,3,0,1,2,4,0
1,0,1,0,1,1,3,1,2,1,3,3,12,21,10,10,10,10,10,10,5,10,5,10,10,10,10,2,1,13,11,13,2,1,1,7,2,1,62,3,1,2,3,3,0
1,1,1,0,0,1,4,3,1,1,4,3,10,21,26,8,8,9,9,10,10,8,10,8,10,10,10,4,2,13,14,13,1,2,1,7,2,6,41,2,1,2,2,3,1
1,1,1,0,0,1,1,2,1,1,2,3,1,21,21,8,8,8,6,9,99,9,7,10,7,9,6,2,3,13,14,13,3,2,1,11,2,7,51,3,1,11,4,3,0
1,1,1,1,0,1,3,1,1,1,3,3,14,21,3,8,10,10,10,10,10,7,10,4,9,5,9,3,1,13,14,13,2,1,2,9,1,4,19,1,1,3,3,3,0
0,2,2,2,2,2,-1,-1,13,1,2,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,12,1,2,1,7,2,7,45,2,0,2,4,2,0
1,1,1,0,1,1,3,1,1,1,2,3,15,21,23,2,6,3,7,10,6,7,7,5,5,3,3,2,1,13,14,15,3,2,1,9,1,3,38,2,1,3,4,4,1
0,2,2,2,2,2,-1,-1,13,1,4,3,7,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,13,2,1,1,6,2,7,30,1,0,2,2,3,0
0,2,2,2,2,2,-1,-1,13,1,3,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,11,3,2,3,5,2,5,24,1,0,2,3,1,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,18,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,5,12,1,2,3,10,2,1,78,4,0,10,1,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,1,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,5,14,1,2,1,8,1,6,40,2,0,3,1,3,1
1,1,0,0,1,1,3,1,1,1,2,3,12,21,10,10,10,10,10,8,6,8,8,10,6,10,4,2,1,13,14,15,3,2,2,3,2,5,66,4,1,1,4,4,0
1,0,1,1,1,0,-1,-1,13,1,4,3,6,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,12,2,2,1,2,1,4,48,2,2,1,2,2,0
1,1,1,0,1,1,2.5,1,1,1,3,3,12,21,19,8,8,10,10,10,7,10,8,10,10,10,8,2,1,13,14,15,2,2,1,9,2,6,29,1,1,3,3,4,0
1,1,0,0,1,0,-1,-1,13,1,3,3,3,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,14,12,3,2,3,10,2,1,43,2,2,10,3,2,1
0,2,2,2,2,2,-1,-1,13,1,4,3,1,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,4,2,1,10,1,4,30,1,0,10,2,2,0
1,1,0,0,0,1,1,2,1,0,7,3,24,1,26,8,10,8,8,8,8,6,8,8,10,8,8,4,2,13,14,12,1,2,2,8,2,4,55,3,1,3,1,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,17,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,13,3,2,6,8,2,4,55,3,0,3,2,3,0
1,0,0,1,0,1,4,1,3,1,1,3,14,21,10,10,10,10,10,10,7,9,10,10,10,10,10,1,1,13,10,13,2,1,4,7,2,2,22,1,1,2,5,3,0
1,1,1,0,1,1,1,1,1,0,7,3,1,21,15,7,7,8,7,10,8,8,7,10,10,8,8,5,2,13,14,12,2,2,5,8,2,6,53,3,1,3,1,2,1
1,1,0,0,0,1,6,1,1,1,1,3,6,21,26,10,10,10,10,10,10,10,9,10,10,9,9,1,1,13,14,14,1,2,1,7,2,3,32,1,1,2,5,3,1
1,1,0,1,0,1,2,2,1,0,7,3,24,18,9,5,7,5,7,6,7,5,5,5,8,4,7,1,2,13,14,11,1,1,2,10,1,4,18,1,1,10,1,1,1
1,1,0,1,1,1,3.5,1,1,1,3,3,17,21,10,8,9,7,7,10,8,7,8,10,10,10,7,3,1,13,14,15,3,2,1,9,2,5,46,2,1,3,3,4,1
0,2,2,2,2,2,-1,-1,13,1,4,3,17,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,11,3,2,6,2,2,6,62,3,0,1,2,1,0
1,0,0,0,0,1,2,6,2,0,7,2,24,1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,13,5,19,1,2,6,6,1,3,60,3,1,2,1, ,0
1,0,1,0,0,1,-1,5,2,0,7,3,24,1,10,99,99,99,8,99,99,99,99,99,10,99,10,5,4,13,10,12,1,2,1,8,2,2,42,2,1,3,1,2,1
1,1,1,1,0,1,3,2,1,1,4,3,12,21,26,7,7,10,7,8,6,8,10,4,10,6,8,4,1,13,14,13,1,2,1,9,1,5,49,2,1,3,2,3,0
0,2,2,2,2,2,-1,-1,13,1,4,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,1,2,8,1,2,6,55,3,0,1,2,2,1
1,1,0,0,0,1,3,2,1,1,3,3,10,21,26,9,10,9,9,9,9,10,10,6,9,10,10,3,2,13,14,12,3,2,1,7,2,6,46,2,1,2,3,2,1
1,1,0,0,1,1,1,1,1,0,7,3,12,21,5,8,8,9,9,7,4,7,7,5,8,6,5,3,1,13,14,13,3,2,2,11,2,4,62,3,1,11,1,3,0
1,1,1,0,0,0,-1,-1,13,0,7,3,24,3,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,14,3,1,2,8,8,1,2,64,3,2,3,1,1,0
1,1,1,0,0,1,1,2,1,0,7,3,24,18,13,4,8,8,9,8,7,7,8,6,8,6,9,4,2,13,14,13,2,2,1,11,1,7,63,3,1,11,1,3,0
0,2,2,2,2,2,-1,-1,13,0,7,3,21,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,2,6,11,1,5,74,4,0,11,1,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,11,1,2,6,10,1,6,77,4,0,10,1,1,0
1,1,0,0,0,1,3,2,1,1,4,3,10,21,26,8,8,9,9,10,5,99,6,99,8,8,8,4,2,13,14,13,2,2,1,11,1,5,48,2,1,11,2,3,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,13,1,2,1,5,1,1,24,1,0,2,1,3,0
1,1,1,1,0,1,6,2,1,0,7,3,24,18,21,3,10,5,9,5,10,9,10,6,10,7,3,5,2,13,14,16,2,2,1,9,1,3,50,2,1,3,1,4,0
0,2,2,2,2,2,-1,-1,13,1,4,3,3,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,13,1,2,6,11,2,3,57,3,0,11,2,3,1
1,1,1,0,1,1,3,1,1,1,4,3,6,21,10,2,10,10,10,10,10,10,10,2,10,1,10,4,1,13,14,12,2,2,1,9,2,6,38,2,1,3,2,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,1,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,9,12,3,2,1,4,2,5,31,1,0,1,2,2,1
0,2,2,2,2,2,-1,-1,13,1,3,3,21,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,13,1,1,6,5,2,4,68,4,0,2,3,3,0
1,1,1,0,1,1,2,2,1,1,5,3,12,21,21,5,7,7,5,10,3,3,7,3,7,99,3,1,2,13,14,14,1,1,1,7,2,5,40,2,1,2,6,3,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,12,3,2,6,2,2,3,71,4,0,1,1,2,0
1,1,1,1,1,1,6,1,1,1,4,3,10,21,10,7,9,6,7,10,5,7,10,7,7,7,7,4,1,13,14,16,2,1,1,9,1,1,53,3,1,3,2,4,1
0,2,2,2,2,2,-1,-1,13,0,7,3,15,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,2,2,1,9,2,3,28,1,0,3,1,2,1
1,1,0,0,1,1,4,1,1,0,7,3,10,21,26,5,5,5,5,8,5,3,6,5,6,3,6,4,1,13,14,15,3,2,6,11,2,7,73,4,1,11,1,4,0
1,1,1,0,0,1,5,1,1,1,4,3,10,21,26,10,10,10,10,8,7,10,10,10,10,10,10,4,1,13,14,15,2,2,2,8,2,2,35,1,1,3,2,4,1
1,1,1,1,0,1,4,1,1,0,7,2,24,18,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,13,14,15,2,2,1,9,1,6,27,1,1,3,1,4,0
1,1,1,0,1,1,3.5,2,1,1,3,3,12,21,10,7,10,10,6,10,5,10,7,8,7,10,10,2,2,13,14,16,2,2,2,9,2,1,35,1,1,3,3,4,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,2,2,1,11,2,1, , ,0,11,1,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,1,2,1,7,2,2,25,1,0,2,2,2,0
1,1,1,0,1,1,3,1,1,1,4,3,2,21,5,7,8,6,8,7,7,7,9,5,9,4,8,3,1,13,14,15,2,2,1,7,2,6,43,2,1,2,2,4,1
1,1,1,1,1,1,2,3,1,1,4,3,2,21,23,5,7,6,6,5,5,8,8,5,5,5,5,2,1,13,14,12,1,2,1,7,1,2,37,2,1,2,2,2,1
0,2,2,2,2,2,-1,-1,13,0,7,3,24,19,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,8,1,2,6,11,1,4,54,3,0,11,1,1,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,2,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,13,1,2,2,11,1,2,60,3,0,11,1,3,0
1,0,0,0,1,1,3.5,2,1,0,7,3,10,21,26,5,9,5,7,8,6,7,9,4,8,4,8,3,3,13,14,13,1,1,2,7,1,1,22,1,1,2,1,3,0
1,1,1,1,1,1,99,1,2,1,1,3,10,21,26,7,9,10,10,10,8,8,9,10,10,9,9,1,1,13,14,16,1,2,1,9,2,1,41,2,1,3,5,4,1
0,2,2,2,2,2,-1,-1,13,1,1,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,15,2,2,6,8,1,7,75,4,0,3,5,4,0
1,1,0,0,1,1,1,1,1,1,2,3,2,21,21,9,9,8,8,10,9,8,8,8,8,8,8,2,1,13,14,15,3,2,8,9,1,7,45,2,1,3,4,4,1
0,2,2,2,2,2,-1,-1,13,1,1,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,3,2,1,8,2,2,60,3,0,3,5,2,0
1,1,1,1,1,1,4,1,1,1,3,3,10,21,7,10,10,10,8,9,7,8,8,7,8,5,8,4,1,13,14,13,4,1,1,8,1,7,26,1,1,3,3,3,0
0,2,2,2,2,2,-1,-1,13,1,4,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8,10,1,2,3,10,2,7,53,3,0,10,2,1,0
1,1,1,1,1,1,3,1,1,1,1,3,10,21,26,10,7,9,9,8,8,9,7,10,10,10,10,1,1,13,14,15,1,2,2,11,2,5,50,2,1,11,5,4,1
1,1,1,0,1,1,4,2,1,1,4,3,10,21,26,10,10,10,10,10,10,10,10,8,10,1,10,4,2,13,14,14,1,2,1,8,2,3,26,1,1,3,2,3,0
1,1,1,0,1,1,6,1,1,1,4,3,14,21,26,1,7,1,9,1,5,1,5,1,8,1,8,5,1,13,14,14,2,2,1,5,1,3,27,1,1,2,2,3,0
1,1,0,1,1,1,3,1,1,1,4,3,10,21,26,6,9,9,9,7,9,5,1,7,6,2,4,2,1,13,14,12,2,1,7,10,2,4,20,1,1,10,2,2,1
1,1,0,0,1,1,1,3,1,1,4,3,10,21,26,10,10,10,10,10,10,10,10,7,10,7,8,4,3,13,14,13,1,2,1,9,2,1,47,2,1,3,2,3,1
1,1,0,0,0,1,.5,1,1,1,2,3,12,21,10,8,10,8,8,10,10,10,10,10,10,10,5,2,1,13,14,12,2,1,5,11,1,7,48,2,1,11,4,2,1
1,0,1,1,1,1,3,3,2,1,4,3,1,21,26,6,10,9,8,10,7,10,10,10,10,10,10,3,2,13,5,15,1,2,1,11,1,7,37,2,1,11,2,4,1
1,1,0,0,1,0,-1,-1,13,0,7,2,24,19,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,12,3,2,3,10,2,2,75,4,2,10,1,2,0
1,1,0,0,0,0,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14,15,3,2,6,11,1,7,89,4,2,11,1,4,0
1,1,1,1,1,1,5,1,1,1,4,3,14,21,26,10,7,7,7,10,4,10,7,8,10,5,10,1,1,13,14,13,3,1,2,8,2,7,25,1,1,3,2,3,1
0,2,2,2,2,2,-1,-1,13,1,5,3,21,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,12,1,2,6,7,1,6,71,4,0,2,6,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,4,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,4,2,3,2,2,1,32,1,0,1,1,2,1
1,1,0,0,1,1,4,1,1,1,3,3,10,21,10,10,7,10,7,10,2,10,8,10,10,10,7,4,1,13,14,12,1,2,1,8,2,2,38,2,1,3,3,2,0
1,1,1,1,1,1,-1,3,1,1,4,3,1,21,10,10,10,6,8,5,5,5,5,5,10,2,10,4,2,13,14,12,2,2,1,11,2,5,46,2,1,11,2,2,1
0,2,2,2,2,2,-1,-1,13,1,3,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,3,2,1,4,1,6,32,1,0,1,3,2,1
1,1,1,0,0,1,5,2,1,0,7,3,1,21,26,7,10,7,9,8,8,7,9,5,8,6,7,4,6,13,14,14,2,2,1,9,1,4,49,2,1,3,1,3,0
1,0,0,0,1,0,-1,-1,13,1,4,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,11,12,1,2,6,11,2,5,66,4,2,11,2,2,0
1,1,1,0,1,1,.5,1,1,1,4,3,12,21,10,10,10,10,10,10,10,10,10,10,10,7,7,4,1,13,14,14,2,2,1,10,2,6,33,1,1,10,2,3,1
1,1,1,0,0,1,5,1,1,1,4,3,10,21,22,2,7,5,8,8,9,5,8,3,9,2,7,4,1,13,14,12,3,2,1,9,1,2,43,2,1,3,2,2,1
1,1,0,0,1,1,1,1,1,1,2,3,10,21,26,7,5,6,5,7,5,7,6,7,5,7,5,2,1,13,14,12,2,2,1,8,2,6,33,1,1,3,4,2,1
1,1,1,0,0,1,2,1,1,1,4,3,16,21,9,10,10,8,8,1,2,10,10,5,8,10,10,4,1,13,14,13,2,2,1,7,1,5,39,2,1,2,2,3,0
1,0,1,1,0,0,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,12,1,2,2,11,2,2,54,3,2,11,1,2,0
1,1,1,1,1,1,2,4,1,1,3,3,1,21,3,6,3,99,99,5,3,5,5,3,5,3,5,2,3,13,14,14,2,1,1,9,1,5,41,2,1,3,3,3,0
1,1,0,0,1,1,3,1,1,1,4,3,10,21,10,4,9,3,6,6,6,3,9,5,8,10,10,4,1,13,14,15,1,2,6,8,2,6,69,4,1,3,2,4,0
0,2,2,2,2,2,-1,-1,13,1,3,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,13,1,1,1,7,2,1,47,2,0,2,3,3,1
0,2,2,2,2,2,-1,-1,13,1,2,3,5,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,3,13,2,2,6,8,2,5,80,4,0,3,4,3,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,2,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,12,3,2,6,3,1,2,89,4,0,1,1,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,1,2,6,5,2,7,59,3,0,2,1,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,4,12,3,2,1,11,2,4,44,2,0,11,2,2,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,12,2,2,2,3,1,2,58,3,0,1,1,2,0
1,1,1,0,0,1,5,1,2,1,4,3,2,21,10,8,10,8,4,7,4,9,2,7,7,7,7,4,1,13,14,13,2,2,1,9,2,1,45,2,1,3,2,3,1
0,2,2,2,2,2,-1,-1,13,1,3,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,3,2,6,5,2,4,82,4,0,2,3,2,0
1,1,1,1,1,1,1,3,1,1,4,3,19,21,1,5,8,7,7,6,6,5,8,5,10,5,8,4,2,13,14,12,3,2,1,7,2,2,38,2,1,2,2,2,1
0,2,2,2,2,2,-1,-1,13,0,7,3,24,18,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,12,1,2,1,11,1,4,41,2,0,11,1,2,0
1,0,0,0,1,1,5,5,5,1,2,3,12,21,26,10,10,10,10,10,9,8,10,8,8,10,2,2,1,13,11,17,1,2,6,11,2,4,67,4,1,11,4,4,0
0,2,2,2,2,2,-1,-1,13,1,1,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,15,3,2,6,7,1,2,67,4,0,2,5,4,0
1,0,1,0,1,0,-1,-1,13,0,7,2,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,15,3,2,1,11,1,5,55,3,2,11,1,4,0
1,1,1,0,1,1,5,1,2,1,4,3,1,21,26,7,10,7,7,10,7,8,7,8,8,8,8,4,1,13,14,16,2,2,1,9,1,6,41,2,1,3,2,4,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,12,2,2,1,5,1,6,47,2,0,2,1,2,0
0,2,2,2,2,2,-1,-1,13,1,1,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,12,1,2,1,6,2,5,58,3,0,2,5,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,15,3,2,6,3,2,2,86,4,0,1,2,4,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,9,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,16,2,2,1,7,2,2,32,1,0,2,1,4,0
1,1,0,0,0,1,2,5,1,0,7,2,24,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,13,14,15,2,2,1,7,1,1,36,2,1,2,1,4,1
0,2,2,2,2,2,-1,-1,13,0,7,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,1,2,1,10,2,4,28,1,0,10,1,2,1
0,2,2,2,2,2,-1,-1,13,0,7,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,11,3,2,5,4,1,3,35,1,0,1,1,1,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,18,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,13,2,2,6,2,2,2,79,4,0,1,1,3,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,1,2,6,2,2,5,76,4,0,1,1,2,0
1,1,0,0,1,1,3,1,1,1,4,3,2,21,1,8,9,9,9,10,10,9,10,9,10,10,10,3,1,13,14,12,2,2,3,8,2,2,44,2,1,3,2,2,1
1,1,1,0,1,1,6,1,1,1,4,3,21,21,21,2,9,4,4,8,7,5,8,6,7,5,7,4,1,13,14,13,1,2,2,7,1,5,67,4,1,2,2,3,0
0,2,2,2,2,2,-1,-1,13,1,4,3,8,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,12,2,2,6,11,2,7,85,4,0,11,2,2,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,3,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,12,1,2,6,2,2,4,73,4,0,1,1,2,0
